SohasDesignation,Asteroid,AutoDetected,Confirmed,ConfirmedAt,ConfirmedBy,Comment
OG14682,2017 OV10,1,2017-07-25 19:43:40,Michal Biesiada,
OG14681,2017 OT10,1,2017-07-25 19:42:19,Michal Biesiada,
OG14680,,,1,2017-07-25 19:41:57,Michal Biesiada,
OG14679,,,1,2017-07-25 19:41:06,Michal Biesiada,
OG14678,2017 OY10,1,2017-07-25 19:22:13,Michal Biesiada,
OG14677,2017 OT8,1,2017-07-25 19:21:26,Michal Biesiada,
OG14676,,,1,2017-07-25 19:19:42,Michal Biesiada,
OG14675,,,1,2017-07-25 19:13:47,Michal Biesiada,
OG14674,,,1,2017-07-25 19:03:15,Michal Biesiada,
OG14673,,,1,2017-07-25 19:01:57,Michal Biesiada,
OG14672,,,1,2017-07-25 19:01:05,Michal Biesiada,
OG14671,,,1,2017-07-25 18:55:36,Michal Biesiada,
OG14670,,,1,2017-07-25 18:54:29,Michal Biesiada,
OG14669,,,1,2017-07-25 18:53:54,Michal Biesiada,
OG14668,,,1,2017-07-25 18:47:10,Michal Biesiada,
OG14667,2009 WX89,1,2017-07-25 18:46:07,Michal Biesiada,
OG14646,,,1,2017-07-25 07:57:17,Michal Biesiada,
OG14645,,,1,2017-07-25 07:56:27,Michal Biesiada,
OG14644,,,1,2017-07-25 07:25:29,Michal Biesiada,
OG14643,,,1,2017-07-25 07:14:10,Michal Biesiada,
OG14642,,,1,2017-07-25 07:13:24,Michal Biesiada,
OG14641,,,1,2017-07-25 07:12:36,Michal Biesiada,
OG14640,2017 PT38,1,2017-07-25 07:04:35,Michal Biesiada,
OG14639,,,1,2017-07-25 06:58:35,Michal Biesiada,
OG14638,,,1,2017-07-25 06:56:45,Michal Biesiada,
OG14637,2017 OO10,1,2017-07-25 06:55:38,Michal Biesiada,
OG14636,2017 OQ10,1,2017-07-25 06:53:20,Michal Biesiada,
OG14635,,,1,2017-07-25 06:49:43,Michal Biesiada,
OG14634,,,1,2017-07-25 06:44:51,Michal Biesiada,
OG14633,2015 BO442,1,2017-07-25 06:44:28,Michal Biesiada,
OG14632,,,1,2017-07-25 06:31:34,Michal Biesiada,
OG14631,,,1,2017-07-25 06:30:32,Michal Biesiada,
OG14630,,,1,2017-07-25 06:29:32,Michal Biesiada,
OG14613,2017 ON7,1,2017-07-24 17:56:19,Michal Biesiada,
OG14610,2017 OW3,1,2017-07-24 17:52:25,Michal Biesiada,
OG14609,2017 OG3,1,2017-07-24 17:41:39,Michal Biesiada,
OG14608,,,1,2017-07-24 17:40:51,Michal Biesiada,
OG14607,,,1,2017-07-24 17:38:56,Michal Biesiada,
OG14606,,,1,2017-07-24 17:34:06,Michal Biesiada,
OG14605,2017 OZ3,1,2017-07-24 17:33:33,Michal Biesiada,
OG14602,2017 OU3,1,2017-07-24 17:23:21,Michal Biesiada,
OG14601,2017 OY3,1,2017-07-24 17:21:27,Michal Biesiada,
OG14600,2017 OT3,1,2017-07-24 17:19:56,Michal Biesiada,
OG14599,,,1,2017-07-24 17:15:11,Michal Biesiada,
OG14598,,,1,2017-07-24 17:14:54,Michal Biesiada,
OG14597,,,1,2017-07-24 17:13:24,Michal Biesiada,
OG14595,,,1,2017-07-24 17:11:12,Michal Biesiada,
OG14594,,,1,2017-07-24 17:10:30,Michal Biesiada,
OG14592,,,1,2017-07-24 17:03:40,Michal Biesiada,
OG14591,,,1,2017-07-24 17:01:22,Michal Biesiada,
OG14589,,,1,2017-07-24 16:59:35,Michal Biesiada,
OG14588,,,1,2017-07-24 16:50:53,Michal Biesiada,
OG14587,2017 OB2,1,2017-07-24 16:49:50,Michal Biesiada,
OG14586,,,1,2017-07-24 16:46:12,Michal Biesiada,
OG14585,,,1,2017-07-24 16:43:41,Michal Biesiada,
OG14584,,,1,2017-07-24 16:43:26,Michal Biesiada,
OG14583,,,1,2017-07-24 16:42:18,Michal Biesiada,
OG14582,,,1,2017-07-24 16:42:00,Michal Biesiada,
OG14581,,,1,2017-07-24 16:41:50,Michal Biesiada,
OG14580,,,1,2017-07-24 16:39:43,Michal Biesiada,
OG14577,2012 CE9,1,2017-07-24 16:32:35,Michal Biesiada,
OG14576,2017 ON3,1,2017-07-24 16:30:28,Michal Biesiada,
OG14575,,,1,2017-07-24 16:28:37,Michal Biesiada,
OG14574,,,1,2017-07-24 16:07:54,Michal Biesiada,
OG14573,2017 OL8,1,2017-07-24 16:07:31,Michal Biesiada,
OG14572,,,1,2017-07-24 16:07:17,Michal Biesiada,
OG14571,2017 OM3,1,2017-07-24 16:06:59,Michal Biesiada,
OG14570,,,1,2017-07-24 16:06:22,Michal Biesiada,
OG14569,,,1,2017-07-24 16:04:37,Michal Biesiada,
OG14547,2017 OM50,1,2017-07-24 15:52:57,Michal Biesiada,
OG14546,2017 OL3,1,2017-07-24 15:51:43,Michal Biesiada,
OG14535,,,1,2017-07-24 15:48:12,Michal Biesiada,
OG14514,,,1,2017-07-24 15:43:46,Michal Biesiada,
OG14513,,,1,2017-07-24 15:43:25,Michal Biesiada,
OG14512,2017 OL23,1,2017-07-24 15:40:45,Michal Biesiada,
OG14501,,,1,2017-07-24 15:26:45,Michal Biesiada,
OG14500,2017 OD8,1,2017-07-24 15:25:55,Michal Biesiada,
OG14499,2017 OE8,1,2017-07-24 15:25:18,Michal Biesiada,
OG14498,,,1,2017-07-24 15:20:17,Michal Biesiada,
OG14497,2017 OT7,1,2017-07-24 15:19:25,Michal Biesiada,
OG14496,2017 QC15,1,2017-07-24 15:14:19,Michal Biesiada,
OG14476,2017 OF8,1,2017-07-24 07:28:50,Michal Biesiada,
OG14474,2017 OW7,1,2017-07-24 00:56:51,Michal Biesiada,
OG14473,2017 QU4,1,2017-07-24 00:50:30,Michal Biesiada,
OG14472,2017 OZ7,1,2017-07-24 00:47:11,Michal Biesiada,
OG14471,2017 OB8,1,2017-07-24 00:46:47,Michal Biesiada,
OG14470,2014 YU54,1,2017-07-24 00:46:12,Michal Biesiada,
OG14469,,,1,2017-07-24 00:39:25,Michal Biesiada,
OG14468,2017 OY7,1,2017-07-24 00:39:06,Michal Biesiada,
OG14467,,,1,2017-07-24 00:36:02,Michal Biesiada,
OG14466,,,1,2017-07-24 00:34:44,Michal Biesiada,
OG14465,2017 OG8,1,2017-07-24 00:34:30,Michal Biesiada,
OG14464,2017 QB12,1,2017-07-24 00:34:07,Michal Biesiada,
OG14463,,,1,2017-07-24 00:32:53,Michal Biesiada,
OG14462,2013 TD167,1,2017-07-24 00:29:19,Michal Biesiada,
OG14461,2017 OH8,1,2017-07-24 00:28:01,Michal Biesiada,
OG14460,,,1,2017-07-24 00:22:28,Michal Biesiada,
OG14459,,,1,2017-07-24 00:22:02,Michal Biesiada,
OG14458,2017 OK8,1,2017-07-24 00:15:18,Michal Biesiada,
OG14457,2017 OJ8,1,2017-07-24 00:14:47,Michal Biesiada,
OG14456,,,1,2017-07-24 00:12:45,Michal Biesiada,
OG14455,,,1,2017-07-24 00:10:28,Michal Biesiada,
OG14454,,,1,2017-07-24 00:10:12,Michal Biesiada,
OG14453,,,1,2017-07-24 00:04:01,Michal Biesiada,
OG14452,,,1,2017-07-24 00:03:19,Michal Biesiada,
OG14451,,,1,2017-07-24 00:03:09,Michal Biesiada,
OG14450,,,1,2017-07-23 23:36:21,Michal Biesiada,
OG14449,2016 EX218,1,2017-07-23 23:31:48,Michal Biesiada,
OG14448,,,1,2017-07-23 23:28:08,Michal Biesiada,
OG14447,,,1,2017-07-23 23:27:49,Michal Biesiada,
OG14446,,,1,2017-07-23 23:27:42,Michal Biesiada,
OG14353,,,1,2017-07-23 02:21:57,Michal Biesiada,
OG14352,,,1,2017-07-23 02:18:59,Michal Biesiada,
OG14351,,,1,2017-07-23 02:13:43,Michal Biesiada,
OG14350,2010 TS22,1,2017-07-23 02:11:11,Michal Biesiada,
OG14349,,,1,2017-07-23 02:10:18,Michal Biesiada,
OG14348,,,1,2017-07-23 02:09:19,Michal Biesiada,
OG14347,,,1,2017-07-23 02:07:17,Michal Biesiada,
OG14346,,,1,2017-07-23 02:06:01,Michal Biesiada,
OG14345,,,1,2017-07-23 02:05:43,Michal Biesiada,
OG14344,2017 PY39,1,2017-07-23 02:05:24,Michal Biesiada,
OG14343,,,1,2017-07-23 01:10:37,Michal Biesiada,
OG14342,,,1,2017-07-23 01:06:29,Michal Biesiada,
OG14341,,,1,2017-07-23 01:05:22,Michal Biesiada,
OG14340,,,1,2017-07-23 01:03:04,Michal Biesiada,
OG14339,,,1,2017-07-23 01:01:07,Michal Biesiada,
OG14338,,,1,2017-07-23 01:00:41,Michal Biesiada,
OG14337,2008 SR304,1,2017-07-23 00:56:59,Michal Biesiada,
OG14336,2016 CT321,1,2017-07-23 00:55:10,Michal Biesiada,
OG14335,,,1,2017-07-23 00:54:26,Michal Biesiada,
OG14334,,,1,2017-07-23 00:51:47,Michal Biesiada,
OG14333,,,1,2017-07-23 00:48:51,Michal Biesiada,
OG14332,,,1,2017-07-23 00:44:02,Michal Biesiada,
OG14331,2016 EC233,1,2017-07-23 00:35:12,Michal Biesiada,
OG14330,,,1,2017-07-23 00:34:38,Michal Biesiada,
OG14329,2017 QE14,1,2017-07-23 00:29:32,Michal Biesiada,
OG14328,,,1,2017-07-23 00:28:59,Michal Biesiada,
OG14327,,,1,2017-07-23 00:28:29,Michal Biesiada,
OG14326,,,1,2017-07-23 00:24:21,Michal Biesiada,
OG14325,2017 QG5,1,2017-07-23 00:22:55,Michal Biesiada,
OG14324,,,1,2017-07-23 00:20:26,Michal Biesiada,
OG14323,,,1,2017-07-23 00:16:46,Michal Biesiada,
OG14322,,,1,2017-07-23 00:13:27,Michal Biesiada,
OG14321,,,1,2017-07-23 00:10:59,Michal Biesiada,
OG14320,,,1,2017-07-23 00:00:03,Michal Biesiada,
OG14319,2017 QK6,1,2017-07-22 23:40:28,Michal Biesiada,
OG14318,,,1,2017-07-22 23:38:05,Michal Biesiada,
OG14317,,,1,2017-07-22 23:37:43,Michal Biesiada,
OG14316,,,1,2017-07-22 23:37:16,Michal Biesiada,
OG14315,,,1,2017-07-22 23:36:57,Michal Biesiada,
OG14314,,,1,2017-07-22 23:35:01,Michal Biesiada,
OG14313,2017 QX22,1,2017-07-22 23:12:39,Michal Biesiada,
OG14312,,,1,2017-07-22 23:11:45,Michal Biesiada,
OG14311,,,1,2017-07-22 23:07:06,Michal Biesiada,
OG14310,,,1,2017-07-22 23:06:26,Michal Biesiada,
OG14309,,,1,2017-07-22 23:06:09,Michal Biesiada,
OG14308,,,1,2017-07-22 23:05:14,Michal Biesiada,
OG14307,,,1,2017-07-22 22:53:48,Michal Biesiada,
OG14306,,,1,2017-07-22 22:49:06,Michal Biesiada,
OG14305,,,1,2017-07-22 22:48:36,Michal Biesiada,
OG14304,,,1,2017-07-22 22:47:57,Michal Biesiada,
OG14303,,,1,2017-07-22 22:47:32,Michal Biesiada,
OG14302,,,1,2017-07-22 22:46:27,Michal Biesiada,
OG14301,2016 EX249,1,2017-07-22 22:36:36,Michal Biesiada,
OG14300,2017 MN9,1,2017-07-22 22:26:03,Michal Biesiada,
OG14299,,,1,2017-07-22 22:19:24,Michal Biesiada,
OG14298,,,1,2017-07-22 22:17:08,Michal Biesiada,
OG14297,,,1,2017-07-22 22:15:44,Michal Biesiada,
OG14296,,,1,2017-07-22 22:09:45,Michal Biesiada,
OG14295,,,1,2017-07-22 22:09:18,Michal Biesiada,
OG14294,,,1,2017-07-22 22:06:59,Michal Biesiada,
OG14205,,,1,2017-07-22 07:28:43,Michal Biesiada,
OG14204,,,1,2017-07-22 07:27:35,Michal Biesiada,
OG14203,,,1,2017-07-22 07:22:17,Michal Biesiada,
OG14202,,,1,2017-07-22 07:20:22,Michal Biesiada,
OG14201,,,1,2017-07-22 07:19:27,Michal Biesiada,
OG14200,,,1,2017-07-22 07:16:19,Michal Biesiada,
OG14199,2016 CA272,1,2017-07-22 07:15:36,Michal Biesiada,
OG14198,,,1,2017-07-22 07:13:57,Michal Biesiada,
OG14197,,,1,2017-07-22 07:12:48,Michal Biesiada,
OG14196,2017 QC37,1,2017-07-22 07:11:32,Michal Biesiada,
OG14195,,,1,2017-07-22 06:58:20,Michal Biesiada,
OG14194,,,1,2017-07-22 06:57:51,Michal Biesiada,
OG14193,,,1,2017-07-22 06:53:29,Michal Biesiada,
OG14192,,,1,2017-07-22 06:52:23,Michal Biesiada,
OG14191,,,1,2017-07-22 06:51:18,Michal Biesiada,
OG14190,,,1,2017-07-22 06:50:58,Michal Biesiada,
OG14189,,,1,2017-07-22 06:50:45,Michal Biesiada,
OG14188,,,1,2017-07-22 06:28:01,Michal Biesiada,
OG14181,,,1,2017-07-21 21:13:11,Michal Biesiada,
OG14180,,,1,2017-07-21 21:09:53,Michal Biesiada,
OG14179,2010 FN112,1,2017-07-21 21:09:36,Michal Biesiada,
OG14178,,,1,2017-07-21 21:02:09,Michal Biesiada,
OG14177,,,1,2017-07-21 20:59:30,Michal Biesiada,
OG14175,,,1,2017-07-21 20:56:13,Michal Biesiada,
OG14174,,,1,2017-07-21 20:54:07,Michal Biesiada,
OG14173,2016 BC97,1,2017-07-21 20:48:17,Michal Biesiada,
OG14172,2017 QL23,1,2017-07-21 20:44:52,Michal Biesiada,
OG14171,2017 QM20,1,2017-07-21 20:26:39,Michal Biesiada,
OG14170,,,1,2017-07-21 20:02:47,Michal Biesiada,
OG14169,,,1,2017-07-21 20:02:22,Michal Biesiada,
OG14168,,,1,2017-07-21 20:00:09,Michal Biesiada,
OG14167,,,1,2017-07-21 19:56:17,Michal Biesiada,
OG14166,,,1,2017-07-21 19:55:11,Michal Biesiada,
OG14165,,,1,2017-07-21 19:42:34,Michal Biesiada,
OG14164,,,1,2017-07-21 19:39:47,Michal Biesiada,
OG14163,2016 AJ205,1,2017-07-21 19:35:11,Michal Biesiada,
OG14162,2011 BW166,1,2017-07-21 19:34:59,Michal Biesiada,
OG14161,,,1,2017-07-21 19:34:31,Michal Biesiada,
OG14160,,,1,2017-07-21 19:30:20,Michal Biesiada,
OG14159,,,1,2017-07-21 19:24:36,Michal Biesiada,
OG14158,2016 ES233,1,2017-07-21 19:24:14,Michal Biesiada,
OG14157,,,1,2017-07-21 19:23:39,Michal Biesiada,
OG14156,,,1,2017-07-21 19:22:06,Michal Biesiada,
OG14152,,,1,2017-07-21 19:04:05,Michal Biesiada,
OG14151,,,1,2017-07-21 18:50:01,Michal Biesiada,
OG14150,2015 CX11,1,2017-07-21 18:49:50,Michal Biesiada,
OG14149,,,1,2017-07-21 18:48:51,Michal Biesiada,
OG14148,,,1,2017-07-21 18:45:49,Michal Biesiada,
OG14147,,,1,2017-07-21 18:44:19,Michal Biesiada,
OG14146,,,1,2017-07-21 18:43:51,Michal Biesiada,
OG14145,,,1,2017-07-21 18:41:40,Michal Biesiada,
OG14144,,,1,2017-07-21 18:39:58,Michal Biesiada,
OG14143,,,1,2017-07-21 18:39:41,Michal Biesiada,
OG14142,,,1,2017-07-21 18:37:02,Michal Biesiada,
OG14141,,,1,2017-07-21 18:36:48,Michal Biesiada,
OG14140,,,1,2017-07-21 18:36:34,Michal Biesiada,
OG14139,,,1,2017-07-21 18:28:58,Michal Biesiada,
OG14138,,,1,2017-07-21 18:27:11,Michal Biesiada,
OG14137,,,1,2017-07-21 18:22:54,Michal Biesiada,
OG14136,,,1,2017-07-21 18:22:05,Michal Biesiada,
OG14135,,,1,2017-07-21 18:18:54,Michal Biesiada,
OG14134,2016 GG262,1,2017-07-21 18:15:12,Michal Biesiada,
OG14133,,,1,2017-07-21 18:13:06,Michal Biesiada,
OG14132,,,1,2017-07-21 18:06:28,Michal Biesiada,
OG14131,,,1,2017-07-21 18:05:43,Michal Biesiada,
OG14130,,,1,2017-07-21 18:04:26,Michal Biesiada,
OG14129,,,1,2017-07-21 17:59:51,Michal Biesiada,
OG14128,,,1,2017-07-21 17:58:00,Michal Biesiada,
OG14127,2016 EG232,1,2017-07-21 17:54:33,Michal Biesiada,
OG14126,,,1,2017-07-21 17:51:19,Michal Biesiada,
OG14125,,,1,2017-07-21 17:50:52,Michal Biesiada,
OG14124,,,1,2017-07-21 17:47:46,Michal Biesiada,
OG14123,,,1,2017-07-21 17:45:48,Michal Biesiada,
OG14122,,,1,2017-07-21 17:43:22,Michal Biesiada,
OG14121,2017 MC10,1,2017-07-21 17:38:08,Michal Biesiada,
OG14120,,,1,2017-07-21 17:34:33,Michal Biesiada,
OG14119,,,1,2017-07-21 17:11:10,Michal Biesiada,
OG14118,,,1,2017-07-21 17:05:15,Michal Biesiada,
OG14117,2014 QD440,1,2017-07-21 17:04:58,Michal Biesiada,
OG14116,,,1,2017-07-21 17:01:42,Michal Biesiada,
OG14115,,,1,2017-07-21 16:57:25,Michal Biesiada,
OG14010,,,1,2017-06-24 08:59:33,Michal Biesiada,
OG14009,,,1,2017-06-24 08:23:48,Michal Biesiada,
OG14008,,,1,2017-06-24 07:48:14,Michal Biesiada,(mab) very bright!
OG14007,2013 LR30,1,2017-06-24 07:45:03,Michal Biesiada,
OG14006,,,1,2017-06-24 07:44:13,Michal Biesiada,
OG14005,,,1,2017-06-24 07:43:55,Michal Biesiada,
OG14004,2013 VT25,1,2017-06-24 07:32:41,Michal Biesiada,
OG13999,,,1,2017-06-23 00:19:50,Michal Biesiada,
OG13998,,,1,2017-06-22 23:04:58,Michal Biesiada,
OG13997,,,1,2017-06-22 23:00:04,Michal Biesiada,
OG13996,,,1,2017-06-22 22:47:30,Michal Biesiada,
OG13986,,,1,2017-06-22 18:13:46,Michal Biesiada,
OG13984,,,1,2017-06-22 17:52:34,Michal Biesiada,
OG13983,,,1,2017-06-22 17:50:49,Michal Biesiada,
OG13973,,,1,2017-06-22 11:10:49,Michal Biesiada,
OG13972,,,1,2017-06-22 11:07:32,Michal Biesiada,
OG13971,,,1,2017-06-22 11:04:40,Michal Biesiada,
OG13970,2016 BK24,1,2017-06-22 11:03:00,Michal Biesiada,
OG13944,,,1,2017-05-28 18:29:00,Michal Biesiada,
OG13943,2018 NS14,1,2017-05-28 18:28:42,Michal Biesiada,
OG13942,,,1,2017-05-28 18:27:03,Michal Biesiada,
OG13941,,,1,2017-05-28 18:22:53,Michal Biesiada,
OG13940,,,1,2017-05-28 18:20:57,Michal Biesiada,
OG13939,,,1,2017-05-28 18:19:13,Michal Biesiada,
OG13938,,,1,2017-05-28 18:17:29,Michal Biesiada,
OG13937,,,1,2017-05-28 18:14:55,Michal Biesiada,
OG13936,,,1,2017-05-28 18:11:00,Michal Biesiada,
OG13935,,,1,2017-05-28 18:09:45,Michal Biesiada,
OG13934,,,1,2017-05-28 18:09:30,Michal Biesiada,
OG13933,,,1,2017-05-28 18:07:36,Michal Biesiada,
OG13932,,,1,2017-05-28 17:57:48,Michal Biesiada,
OG13931,,,1,2017-05-28 17:57:07,Michal Biesiada,
OG13930,,,1,2017-05-28 17:56:01,Michal Biesiada,
OG13929,2005 US345,1,2017-05-28 17:54:45,Michal Biesiada,
OG13928,,,1,2017-05-28 17:54:32,Michal Biesiada,
OG13927,,,1,2017-05-28 17:51:06,Michal Biesiada,
OG13926,,,1,2017-05-28 17:50:19,Michal Biesiada,
OG13925,2014 WW105,1,2017-05-28 17:46:52,Michal Biesiada,
OG13924,,,1,2017-05-28 17:46:34,Michal Biesiada,
OG13923,,,1,2017-05-28 17:45:46,Michal Biesiada,
OG13922,,,1,2017-05-28 17:37:01,Michal Biesiada,
OG13921,,,1,2017-05-28 17:30:28,Michal Biesiada,
OG13920,,,1,2017-05-28 17:28:53,Michal Biesiada,
OG13919,,,1,2017-05-28 17:26:18,Michal Biesiada,
OG13918,,,1,2017-05-28 17:25:46,Michal Biesiada,
OG13917,2016 AV265,1,2017-05-28 17:17:27,Michal Biesiada,
OG13916,,,1,2017-05-28 17:11:00,Michal Biesiada,
OG13915,,,1,2017-05-28 17:10:38,Michal Biesiada,
OG13914,,,1,2017-05-28 17:07:43,Michal Biesiada,
OG13913,,,1,2017-05-28 17:05:54,Michal Biesiada,
OG13912,,,1,2017-05-28 17:02:53,Michal Biesiada,
OG13911,,,1,2017-05-28 16:47:18,Michal Biesiada,
OG13910,,,1,2017-05-28 16:45:05,Michal Biesiada,
OG13909,,,1,2017-05-28 16:43:06,Michal Biesiada,
OG13887,,,1,2017-05-28 00:06:08,Michal Biesiada,
OG13886,,,1,2017-05-28 00:05:45,Michal Biesiada,
OG13885,,,1,2017-05-28 00:05:33,Michal Biesiada,
OG13884,,,1,2017-05-28 00:03:07,Michal Biesiada,
OG13883,2017 KD36,1,2017-05-27 23:59:23,Michal Biesiada,
OG13882,,,1,2017-05-27 23:54:35,Michal Biesiada,
OG13881,,,1,2017-05-27 23:44:01,Michal Biesiada,
OG13880,,,1,2017-05-27 23:41:22,Michal Biesiada,
OG13879,,,1,2017-05-27 23:37:36,Michal Biesiada,
OG13878,2010 UF110,1,2017-05-27 23:35:45,Michal Biesiada,
OG13877,2016 CZ277,1,2017-05-27 23:31:52,Michal Biesiada,
OG13876,,,1,2017-05-27 23:31:02,Michal Biesiada,
OG13875,,,1,2017-05-27 23:30:50,Michal Biesiada,
OG13874,,,1,2017-05-27 23:21:09,Michal Biesiada,
OG13873,2017 KE36,1,2017-05-27 23:20:56,Michal Biesiada,
OG13872,2016 AS237,1,2017-05-27 23:19:08,Michal Biesiada,
OG13871,,,1,2017-05-27 23:15:26,Michal Biesiada,
OG13870,2017 KG30,1,2017-05-27 23:15:04,Michal Biesiada,
OG13869,,,1,2017-05-27 23:14:06,Michal Biesiada,
OG13868,,,1,2017-05-27 23:10:45,Michal Biesiada,
OG13867,2014 WR517,1,2017-05-27 23:09:40,Michal Biesiada,
OG13866,,,1,2017-05-27 23:07:31,Michal Biesiada,
OG13865,,,1,2017-05-27 22:58:59,Michal Biesiada,
OG13864,,,1,2017-05-27 22:57:01,Michal Biesiada,
OG13863,,,1,2017-05-27 22:56:32,Michal Biesiada,
OG13862,,,1,2017-05-27 22:54:43,Michal Biesiada,
OG13861,2017 HW61,1,2017-05-27 22:39:37,Michal Biesiada,
OG13860,,,1,2017-05-27 22:38:35,Michal Biesiada,
OG13840,2017 KH36,1,2017-05-26 19:06:48,Michal Biesiada,
OG13839,2017 KJ36,1,2017-05-26 19:03:22,Michal Biesiada,
OG13838,,,1,2017-05-26 19:02:52,Michal Biesiada,
OG13837,,,1,2017-05-26 18:58:37,Michal Biesiada,
OG13836,2017 KW36,1,2017-05-26 18:58:15,Michal Biesiada,
OG13835,,,1,2017-05-26 18:57:34,Michal Biesiada,
OG13834,,,1,2017-05-26 18:54:01,Michal Biesiada,
OG13833,2014 UK119,1,2017-05-26 18:49:46,Michal Biesiada,
OG13832,2016 EY172,1,2017-05-26 18:42:07,Michal Biesiada,
OG13831,2017 KS36,1,2017-05-26 18:40:44,Michal Biesiada,
OG13830,2017 KS11,1,2017-05-26 18:37:04,Michal Biesiada,
OG13829,2011 HL104,1,2017-05-26 18:36:56,Michal Biesiada,
OG13828,2017 KR36,1,2017-05-26 18:36:47,Michal Biesiada,
OG13827,2017 KK36,1,2017-05-26 18:28:28,Michal Biesiada,
OG13826,2016 AF269,1,2017-05-26 18:27:28,Michal Biesiada,
OG13825,,,1,2017-05-26 18:27:10,Michal Biesiada,
OG13824,2015 AW21,1,2017-05-26 18:25:58,Michal Biesiada,
OG13823,2017 KQ36,1,2017-05-26 18:20:35,Michal Biesiada,
OG13822,2017 KZ11,1,2017-05-26 18:20:17,Michal Biesiada,
OG13821,2017 KY36,1,2017-05-26 18:17:20,Michal Biesiada,
OG13820,2017 KZ36,1,2017-05-26 18:15:53,Michal Biesiada,
OG13819,2017 KX36,1,2017-05-26 18:14:02,Michal Biesiada,
OG13818,,,1,2017-05-26 18:13:28,Michal Biesiada,
OG13817,2016 CG307,1,2017-05-26 18:12:39,Michal Biesiada,
OG13816,,,1,2017-05-26 18:11:31,Michal Biesiada,
OG13815,,,1,2017-05-26 18:06:48,Michal Biesiada,
OG13814,2017 KU35,1,2017-05-26 18:03:34,Michal Biesiada,
OG13813,2017 KL36,1,2017-05-26 18:02:40,Michal Biesiada,
OG13812,2017 KR11,1,2017-05-26 18:01:27,Michal Biesiada,
OG13811,2017 KM36,1,2017-05-26 17:58:56,Michal Biesiada,
OG13810,,,1,2017-05-26 17:56:51,Michal Biesiada,
OG13809,2010 HP34,1,2017-05-26 17:56:35,Michal Biesiada,
OG13808,2017 KN36,1,2017-05-26 17:55:52,Michal Biesiada,
OG13807,2017 KT36,1,2017-05-26 17:51:13,Michal Biesiada,
OG13806,2017 KO36,1,2017-05-26 17:51:04,Michal Biesiada,
OG13805,2017 KA37,1,2017-05-26 17:50:06,Michal Biesiada,
OG13804,,,1,2017-05-26 17:39:16,Michal Biesiada,
OG13803,2017 KB37,1,2017-05-26 17:31:52,Michal Biesiada,
OG13802,2017 KC37,1,2017-05-26 17:31:30,Michal Biesiada,
OG13801,2017 KM37,1,2017-05-26 17:31:14,Michal Biesiada,
OG13800,,,1,2017-05-26 17:29:11,Michal Biesiada,
OG13799,,,1,2017-05-26 17:24:39,Michal Biesiada,
OG13798,2017 KV11,1,2017-05-26 17:20:36,Michal Biesiada,
OG13797,2017 KP36,1,2017-05-26 17:17:52,Michal Biesiada,
OG13796,2017 KU36,1,2017-05-26 17:15:30,Michal Biesiada,
OG13795,,,1,2017-05-26 17:14:42,Michal Biesiada,
